,0,1,2,3,4,5,6
340,24007.0,3697.0,0,18,0,504,29653
341,5562.0,3697.0,0,5,0,90,20048
342,45829.0,3697.0,0,5,0,90,20048
343,49714.0,3697.0,0,1,0,18,0
344,4797.0,3697.0,0,1,0,18,0
345,443.0,3697.0,0,1,0,18,0
346,443.0,3697.0,0,1,0,18,0
347,39930.0,443.0,0,8,0,126,11577
348,443.0,39930.0,0,8,0,1009,11461
349,3453.0,55056.0,0,142,0,3429,1868
350,55056.0,3453.0,0,45,0,64294,4274
351,13261.0,3697.0,0,5,0,90,20072
352,2221.0,3697.0,0,5,0,90,20072
353,24007.0,3697.0,0,14,0,392,29110
354,60471.0,3697.0,0,1,0,18,0
355,22076.0,3697.0,0,1,0,18,0
356,62472.0,58097.0,0,2,0,20,0
357,48212.0,43346.0,0,3,0,40,424
358,2221.0,46492.0,0,5,0,56,0
359,2221.0,46489.0,0,8,0,141,1602
360,46489.0,2221.0,0,11,0,111,1377
361,443.0,3697.0,0,1,0,18,0
362,443.0,3697.0,0,1,0,18,0
363,55128.0,37632.0,0,5,0,67,0
364,55128.0,37630.0,0,9,0,178,1577
365,37630.0,55128.0,0,11,0,163,1379
366,63365.0,52391.0,0,7,0,141,6900
367,5700.0,55422.0,0,5,0,82,0
368,5700.0,55425.0,0,5,0,35,0
369,443.0,38124.0,0,6,0,137,0
370,34045.0,39364.0,0,5,0,34,0
371,34045.0,39362.0,0,9,0,175,2009
372,39362.0,34045.0,0,11,0,126,1592
373,39930.0,443.0,0,11,0,142,14737
374,443.0,39930.0,0,10,0,136,14607
375,38265.0,35994.0,0,15,0,336,11262
376,35994.0,38265.0,0,17,0,180,1215
377,4797.0,60911.0,0,13,0,303,7052
378,60911.0,4797.0,0,14,0,181,1350
379,7745.0,39652.0,0,9,0,221,3821
380,39652.0,7745.0,0,11,0,161,1170
381,43555.0,40849.0,0,8,0,132,1888
382,40849.0,43555.0,0,10,0,120,1225
383,3453.0,55056.0,0,122,0,43349,1895
384,55056.0,3453.0,0,74,0,45248,4707
385,36975.0,3697.0,0,5,0,90,20106
386,36156.0,3697.0,0,5,0,90,20106
387,40001.0,3697.0,0,1,0,18,0
388,28869.0,3697.0,0,1,0,18,0
389,60576.0,3697.0,0,1,0,18,0
390,443.0,3697.0,0,1,0,18,0
391,443.0,3697.0,0,1,0,18,0
392,24007.0,3697.0,0,15,0,420,29842
393,60576.0,37795.0,0,8,0,140,2414
394,37795.0,60576.0,0,10,0,144,1401
395,38265.0,35994.0,0,2,0,50,2416
396,7745.0,39652.0,0,2,0,50,2416
397,43555.0,40849.0,0,2,0,50,2416
398,443.0,33924.0,0,3,0,1317,0
399,33924.0,443.0,0,3,0,901,64
400,443.0,39930.0,0,22,0,1426,29777
401,39930.0,443.0,0,22,0,253,29135
402,54123.0,3697.0,0,5,0,90,20045
403,14395.0,3697.0,0,5,0,90,20045
404,3453.0,55056.0,0,117,0,42658,1895
405,55056.0,3453.0,0,61,0,44222,4736
406,38554.0,3697.0,0,1,0,18,0
407,38398.0,3697.0,0,1,0,18,0
408,443.0,3697.0,0,1,0,18,0
409,443.0,3697.0,0,1,0,18,0
410,24007.0,3697.0,0,13,0,364,29587
411,33924.0,443.0,0,2,0,1189,65
412,39930.0,443.0,0,3,0,61,129
413,443.0,39930.0,0,3,0,50,0
414,16942.0,54473.0,0,5,0,100,0
415,16942.0,54474.0,0,5,0,24,0
416,443.0,50554.0,0,6,0,98,0
417,7745.0,39652.0,0,3,0,40,7226
418,3785.0,52795.0,0,5,0,34,0
419,5562.0,34665.0,0,5,0,70,0
420,43555.0,40849.0,0,5,0,90,9318
421,60576.0,37795.0,0,7,0,170,10939
422,3785.0,52793.0,0,11,0,264,3712
423,52793.0,3785.0,0,13,0,150,1080
424,5562.0,34663.0,0,9,0,193,3438
425,34663.0,5562.0,0,11,0,198,1272
426,1699.0,58044.0,0,8,0,132,1487
427,58044.0,1699.0,0,10,0,168,944
428,8553.0,3697.0,0,5,0,90,20111
429,40327.0,3697.0,0,5,0,90,20111
430,3453.0,55056.0,0,120,0,42977,1895
431,55056.0,3453.0,0,29,0,46361,4735
432,24007.0,3697.0,0,13,0,364,29082
433,39930.0,443.0,0,16,0,1467,15830
434,443.0,39930.0,0,15,0,1195,14972
435,8307.0,38635.0,0,5,0,47,0
436,3785.0,52793.0,0,2,0,50,3667
437,5562.0,34663.0,0,2,0,50,3667
438,1699.0,58044.0,0,2,0,50,3668
439,8307.0,38634.0,0,8,0,188,2632
440,38634.0,8307.0,0,10,0,179,1784
441,53629.0,3697.0,0,5,0,90,20098
442,13539.0,3697.0,0,1,0,18,0
443,4457.0,3697.0,0,1,0,18,0
444,24007.0,3697.0,0,1,0,28,0
445,3453.0,55056.0,0,133,0,43829,1896
446,55056.0,3453.0,0,64,0,45056,4175
447,443.0,3697.0,0,1,0,18,0
448,443.0,3697.0,0,1,0,18,0
449,12171.0,3697.0,0,5,0,90,20060
450,40001.0,3697.0,0,1,0,18,0
451,3785.0,52793.0,0,2,0,20,0
452,5562.0,34663.0,0,3,0,40,2880
453,1699.0,58044.0,0,4,0,60,3316
454,3453.0,55056.0,0,172,0,43390,1873
455,55056.0,3453.0,0,41,0,45470,4141
456,8307.0,38634.0,0,10,0,233,13186
457,10218.0,60611.0,0,13,0,309,10303
458,60611.0,10218.0,0,15,0,130,1281
459,30709.0,51028.0,0,12,0,297,9867
460,51028.0,30709.0,0,14,0,152,1086
461,64524.0,59400.0,0,11,0,266,8797
462,59400.0,64524.0,0,13,0,131,1236
463,443.0,39930.0,0,14,0,110,14308
464,39930.0,443.0,0,14,0,66,13909
465,443.0,39930.0,0,3,0,911,1
466,39930.0,443.0,0,3,0,4,0
467,53759.0,57213.0,0,8,0,221,1911
468,10218.0,60611.0,0,2,0,51,1913
469,30709.0,51028.0,0,2,0,51,1913
470,64524.0,59400.0,0,2,0,51,1913
471,57213.0,53759.0,0,10,0,189,1164
472,3453.0,55056.0,0,142,0,43263,1927
473,55056.0,3453.0,0,41,0,46312,4558
474,30709.0,51028.0,0,2,0,20,0
475,3453.0,55056.0,0,141,0,44031,1927
476,55056.0,3453.0,0,54,0,45536,4130
477,64524.0,59400.0,0,3,0,40,148
478,443.0,50449.0,0,5,0,110,0
479,54599.0,36695.0,0,5,0,108,0
480,54599.0,36696.0,0,5,0,63,0
481,40001.0,3697.0,0,1,0,18,0
482,12350.0,45449.0,0,2,0,5,0
483,45449.0,12350.0,0,2,0,5,0
484,42737.0,49202.0,0,16,0,310,29431
485,49202.0,42737.0,0,17,0,127,1199
486,53759.0,57213.0,0,11,0,233,21353
487,39930.0,443.0,0,14,0,60,11134
488,443.0,39930.0,0,14,0,1001,10963
489,46600.0,52846.0,0,16,0,355,29871
490,52846.0,46600.0,0,18,0,181,1453
491,4426.0,50669.0,0,13,0,291,24858
492,50669.0,4426.0,0,15,0,180,1123
493,36649.0,36404.0,0,5,0,59,0
494,3453.0,55056.0,0,102,0,42532,1868
495,55056.0,3453.0,0,32,0,43956,4077
496,36649.0,36403.0,0,8,0,169,2113
497,36403.0,36649.0,0,10,0,160,1374
498,42737.0,49202.0,0,2,0,50,1123
499,3453.0,55056.0,0,125,0,42746,1933
500,55056.0,3453.0,0,46,0,43836,4458
501,46600.0,52846.0,0,2,0,20,0
502,31342.0,57348.0,0,8,0,146,1320
503,57348.0,31342.0,0,11,0,142,1190
504,31335.0,54693.0,0,10,0,124,1542
505,54693.0,31335.0,0,10,0,151,1395
506,13539.0,33821.0,0,5,0,46,0
507,4426.0,50669.0,0,5,0,100,5303
508,30700.0,44832.0,0,5,0,72,0
509,443.0,33924.0,0,2,0,485,0
510,33924.0,443.0,0,2,0,149,0
511,40001.0,3697.0,0,2,0,36,7960
512,36649.0,36403.0,0,11,0,230,20932
513,30998.0,52427.0,0,17,0,388,28463
514,52427.0,30998.0,0,19,0,164,1427
515,13539.0,33820.0,0,16,0,349,27426
516,33820.0,13539.0,0,18,0,147,1581
517,443.0,39930.0,0,21,0,1059,14272
518,39930.0,443.0,0,21,0,96,13894
519,30700.0,44831.0,0,14,0,300,24924
520,44831.0,30700.0,0,16,0,192,1674
521,3453.0,55056.0,0,151,0,43333,1899
522,55056.0,3453.0,0,43,0,45766,4699
523,10650.0,51869.0,0,8,0,155,1871
524,51869.0,10650.0,0,10,0,149,1218
525,3453.0,55056.0,0,146,0,42582,1960
526,55056.0,3453.0,0,49,0,46350,4009
527,13539.0,33820.0,0,2,0,20,0
528,38036.0,43702.0,0,5,0,40,0
529,30700.0,44831.0,0,5,0,101,3808
530,6098.0,34618.0,0,11,0,230,5898
531,10650.0,51869.0,0,6,0,151,5900
532,34618.0,6098.0,0,13,0,170,1389
533,38036.0,43701.0,0,10,0,201,4688
534,43701.0,38036.0,0,12,0,134,1621
535,47930.0,48275.0,0,8,0,126,1955
536,48275.0,47930.0,0,10,0,139,1407
537,39930.0,443.0,0,2,0,4,0
538,443.0,39930.0,0,2,0,909,0
539,3453.0,55056.0,0,130,0,45366,1871
540,55056.0,3453.0,0,47,0,46869,4916
541,53201.0,35333.0,0,5,0,72,0
542,53201.0,35332.0,0,8,0,178,2225
543,35332.0,53201.0,0,10,0,144,1125
544,6098.0,34618.0,0,3,0,70,2226
545,38036.0,43701.0,0,3,0,70,2226
546,47930.0,48275.0,0,3,0,70,2226
547,40001.0,3697.0,0,3,0,54,16976
548,443.0,39930.0,0,21,0,172,16975
549,39930.0,443.0,0,21,0,121,17754
550,3453.0,55056.0,0,106,0,45446,1954
551,55056.0,3453.0,0,66,0,45673,4285
552,40001.0,3697.0,0,1,0,18,0
553,38036.0,43701.0,0,2,0,20,0
554,47930.0,48275.0,0,5,0,102,3374
555,56986.0,51629.0,0,11,0,269,5609
556,53201.0,35332.0,0,6,0,152,5611
557,51629.0,56986.0,0,13,0,149,1327
558,56879.0,59521.0,0,10,0,232,4364
559,59521.0,56879.0,0,12,0,182,1254
560,12171.0,44346.0,0,8,0,161,2101
561,44346.0,12171.0,0,10,0,151,1411
562,443.0,39930.0,0,9,0,967,10626
563,39930.0,443.0,0,9,0,40,10761
564,3453.0,55056.0,0,140,0,44697,1895
565,55056.0,3453.0,0,24,0,46408,4312
566,15291.0,47767.0,0,5,0,92,0
567,15291.0,47768.0,0,5,0,66,0
568,443.0,36312.0,0,6,0,133,0
569,56986.0,51629.0,0,3,0,70,8549
570,56879.0,59521.0,0,3,0,70,8548
571,12171.0,44346.0,0,3,0,70,8548
572,49251.0,48295.0,0,8,0,194,2016
573,48295.0,49251.0,0,10,0,146,1186
574,40001.0,3697.0,0,2,0,36,4040
575,443.0,39930.0,0,12,0,112,4040
576,39930.0,443.0,0,12,0,72,4814
577,3453.0,55056.0,0,140,0,44173,1935
578,55056.0,3453.0,0,53,0,45870,4606
579,56986.0,51629.0,0,2,0,20,0
580,56879.0,59521.0,0,3,0,40,4760
581,13857.0,60247.0,0,5,0,42,0
582,39930.0,443.0,0,5,0,14,6706
583,443.0,39930.0,0,5,0,927,5994
584,12171.0,44346.0,0,6,0,122,8595
585,49251.0,48295.0,0,8,0,193,23347
586,3453.0,55056.0,0,151,0,43747,1897
587,24787.0,55605.0,0,5,0,97,0
588,24787.0,55606.0,0,5,0,36,0
589,443.0,48395.0,0,6,0,112,0
590,55056.0,3453.0,0,58,0,45659,4410
591,13857.0,60246.0,0,12,0,258,18588
592,60246.0,13857.0,0,14,0,182,1463
593,31036.0,36089.0,0,11,0,201,17319
594,36089.0,31036.0,0,13,0,129,1749
595,20141.0,40837.0,0,8,0,206,2162
596,40837.0,20141.0,0,10,0,207,1660
597,51296.0,53006.0,0,9,0,149,9014
598,53006.0,51296.0,0,11,0,163,832
599,13857.0,60246.0,0,3,0,71,9017
600,31036.0,36089.0,0,3,0,71,9017
601,20141.0,40837.0,0,3,0,71,9016
602,39930.0,443.0,0,3,0,10,129
603,443.0,39930.0,0,3,0,18,0
604,3453.0,55056.0,0,143,0,44823,1842
605,55056.0,3453.0,0,71,0,46169,4169
606,40001.0,3697.0,0,1,0,18,0
607,31036.0,36089.0,0,2,0,20,0
608,24233.0,43923.0,0,5,0,41,0
609,3453.0,55056.0,0,126,0,44842,1899
610,55056.0,3453.0,0,84,0,45420,4122
611,443.0,39930.0,0,28,0,1185,21967
612,39930.0,443.0,0,28,0,1465,22807
613,40001.0,3697.0,0,2,0,36,5002
614,20141.0,40837.0,0,6,0,120,6719
615,51296.0,53006.0,0,7,0,170,17323
