,0,1,2,3,4,5,6
15772,38543.0,443.0,0,9,0,3960,0
15773,53.0,35395.0,0,2,0,76,0
15774,80.0,42041.0,0,66,0,2308,10376
15775,42041.0,80.0,0,85,0,29427,2289
15776,53.0,54165.0,0,2,0,76,0
15777,53.0,55268.0,0,2,0,78,0
15778,53.0,57649.0,0,2,0,90,0
15779,39344.0,53.0,0,2,0,82,43
15780,58665.0,53.0,0,2,0,118,0
15781,35395.0,53.0,0,2,0,92,0
15782,80.0,55414.0,0,123,0,1389,2776
15783,55414.0,80.0,0,189,0,35212,2399
15784,80.0,42053.0,0,5,0,392,0
15785,42053.0,80.0,0,4,0,648,0
15786,443.0,58205.0,0,30,0,719,5602
15787,58205.0,443.0,0,46,0,51538,2803
15788,53.0,51288.0,0,2,0,54,0
15789,53.0,52557.0,0,2,0,78,0
15790,36363.0,80.0,0,3,0,480,0
15791,80.0,57361.0,0,4,0,444,0
15792,57361.0,80.0,0,3,0,746,0
15793,33874.0,443.0,0,10,0,4839,866
15794,55268.0,53.0,0,2,0,94,0
15795,54165.0,53.0,0,2,0,92,0
15796,80.0,43688.0,0,7,0,2482,0
15797,43688.0,80.0,0,7,0,702,41
15798,53.0,35545.0,0,2,0,58,0
15799,57649.0,53.0,0,2,0,106,7
15800,51288.0,53.0,0,2,0,70,0
15801,80.0,42034.0,0,24,0,1176,2650
15802,42034.0,80.0,0,24,0,21190,2326
15803,52557.0,53.0,0,2,0,94,0
15804,53.0,48894.0,0,2,0,60,0
15805,35545.0,53.0,0,2,0,74,0
15806,53.0,45296.0,0,2,0,60,0
15807,53.0,53274.0,0,2,0,58,0
15808,80.0,47909.0,0,24,0,1078,2562
15809,47909.0,80.0,0,24,0,20190,3792
15810,48894.0,53.0,0,2,0,76,0
15811,45296.0,53.0,0,2,0,104,0
15812,53274.0,53.0,0,2,0,102,0
15813,80.0,57477.0,0,45,0,3227,11808
15814,80.0,34875.0,0,6,0,1313,0
15815,34875.0,80.0,0,4,0,567,0
15816,80.0,44854.0,0,156,0,2894,6253
15817,44854.0,80.0,0,215,0,60233,1707
15818,48462.0,443.0,0,2,0,41,0
15819,443.0,38436.0,0,26,0,3270,19373
15820,38436.0,443.0,0,33,0,19050,18413
15821,443.0,53107.0,0,11,0,435,1300
15822,53107.0,443.0,0,9,0,3736,10
15823,443.0,48462.0,0,2,0,41,0
15824,53.0,36742.0,0,2,0,88,0
15825,53.0,50849.0,0,2,0,78,0
15826,53.0,43332.0,0,2,0,76,0
15827,53.0,53166.0,0,2,0,68,0
15828,53.0,40941.0,0,1,0,33,0
15829,53.0,41294.0,0,2,0,74,0
15830,80.0,50503.0,0,14,0,1209,2683
15831,50503.0,80.0,0,15,0,11110,1899
15832,80.0,50507.0,0,13,0,1190,2697
15833,50507.0,80.0,0,14,0,8928,1898
15834,50506.0,80.0,0,15,0,9912,2021
15835,80.0,56268.0,0,7,0,1230,7614
15836,56268.0,80.0,0,6,0,1939,4814
15837,80.0,45047.0,0,22,0,568,0
15838,45047.0,80.0,0,27,0,27320,311
15839,80.0,34114.0,0,6,0,2897,0
15840,34114.0,80.0,0,6,0,221,0
15841,53.0,42345.0,0,2,0,60,0
15842,53.0,49498.0,0,2,0,72,0
15843,36742.0,53.0,0,2,0,104,255
15844,40941.0,53.0,0,1,0,49,0
15845,53.0,59948.0,0,2,0,72,0
15846,53.0,60600.0,0,2,0,68,0
15847,80.0,44875.0,0,98,0,2174,3819
15848,44875.0,80.0,0,166,0,1377,184
15849,42147.0,80.0,0,3,0,1062,0
15850,55454.0,443.0,0,2,0,41,0
15851,43332.0,53.0,0,2,0,120,0
15852,50849.0,53.0,0,2,0,94,0
15853,53.0,42262.0,0,2,0,64,0
15854,80.0,46075.0,0,34,0,339,0
15855,46075.0,80.0,0,58,0,62524,210
15856,80.0,45048.0,0,6,0,424,0
15857,45048.0,80.0,0,4,0,1120,0
15858,443.0,55454.0,0,2,0,41,0
15859,53.0,52680.0,0,2,0,76,0
15860,53166.0,53.0,0,2,0,84,0
15861,49498.0,53.0,0,2,0,88,0
15862,42345.0,53.0,0,2,0,76,0
15863,80.0,50505.0,0,17,0,1578,3333
15864,45308.0,80.0,0,10,0,4899,737
15865,41294.0,53.0,0,2,0,90,0
15866,53.0,47670.0,0,2,0,64,0
15867,80.0,45069.0,0,6,0,412,0
15868,80.0,45070.0,0,7,0,418,0
15869,45069.0,80.0,0,4,0,1078,0
15870,45070.0,80.0,0,5,0,1055,15
15871,80.0,45072.0,0,6,0,422,0
15872,45072.0,80.0,0,4,0,1286,0
15873,59948.0,53.0,0,2,0,88,0
15874,52680.0,53.0,0,2,0,120,33
15875,42262.0,53.0,0,2,0,80,32
15876,60600.0,53.0,0,2,0,84,0
15877,80.0,45071.0,0,15,0,416,0
15878,45071.0,80.0,0,13,0,10220,202
15879,53.0,50364.0,0,2,0,74,0
15880,53.0,45805.0,0,1,0,37,0
15881,47670.0,53.0,0,2,0,80,0
15882,80.0,45073.0,0,6,0,412,0
15883,45073.0,80.0,0,6,0,1499,72
15884,53.0,58759.0,0,2,0,70,0
15885,53.0,60556.0,0,2,0,62,0
15886,53.0,52709.0,0,2,0,64,0
15887,80.0,60784.0,0,36,0,1979,8326
15888,60784.0,80.0,0,43,0,45580,6654
15889,50364.0,53.0,0,2,0,118,0
15890,45805.0,53.0,0,1,0,53,0
15891,443.0,47479.0,0,17,0,920,2078
15892,47479.0,443.0,0,21,0,16344,779
15893,58759.0,53.0,0,2,0,86,0
15894,80.0,45078.0,0,8,0,441,0
15895,45078.0,80.0,0,6,0,2692,18
15896,52709.0,53.0,0,2,0,80,0
15897,60556.0,53.0,0,2,0,78,0
15898,53.0,40539.0,0,2,0,68,0
15899,53.0,50931.0,0,1,0,34,0
15900,53.0,50807.0,0,2,0,70,0
15901,80.0,34772.0,0,9,0,405,0
15902,34772.0,80.0,0,8,0,6351,0
15903,80.0,45087.0,0,7,0,430,0
15904,45087.0,80.0,0,7,0,2972,91
15905,80.0,45088.0,0,5,0,426,0
15906,80.0,45089.0,0,5,0,434,0
15907,45088.0,80.0,0,5,0,1140,0
15908,45089.0,80.0,0,5,0,832,0
15909,80.0,45092.0,0,5,0,450,0
15910,45092.0,80.0,0,5,0,460,0
15911,80.0,45093.0,0,6,0,434,0
15912,45093.0,80.0,0,6,0,2062,25
15913,53.0,50084.0,0,2,0,80,0
15914,80.0,46766.0,0,7,0,1394,0
15915,46766.0,80.0,0,7,0,3555,0
15916,50931.0,53.0,0,1,0,50,0
15917,50807.0,53.0,0,2,0,86,0
15918,53.0,53402.0,0,2,0,78,0
15919,53.0,57246.0,0,2,0,78,0
15920,443.0,56312.0,0,11,0,955,2947
15921,56312.0,443.0,0,11,0,3657,1887
15922,443.0,53833.0,0,2,0,86,592
15923,53833.0,443.0,0,4,0,110,0
15924,80.0,56258.0,0,13,0,2731,0
15925,56258.0,80.0,0,11,0,6531,82
15926,80.0,56259.0,0,10,0,2732,0
15927,56259.0,80.0,0,8,0,3297,5
15928,80.0,56260.0,0,9,0,2729,0
15929,56260.0,80.0,0,7,0,3290,0
15930,40539.0,53.0,0,2,0,84,0
15931,53402.0,53.0,0,2,0,94,0
15932,57246.0,53.0,0,2,0,94,0
15933,50084.0,53.0,0,2,0,96,0
15934,80.0,45099.0,0,28,0,429,0
15935,45099.0,80.0,0,29,0,30173,310
15936,80.0,46759.0,0,20,0,2819,2425
15937,46759.0,80.0,0,20,0,14612,781
15938,80.0,51223.0,0,5,0,571,0
15939,51223.0,80.0,0,5,0,610,0
15940,53.0,54172.0,0,2,0,90,0
15941,80.0,45106.0,0,29,0,435,0
15942,45106.0,80.0,0,45,0,50677,303
15943,53.0,36273.0,0,1,0,34,0
15944,53.0,36843.0,0,2,0,84,0
15945,53.0,52935.0,0,1,0,42,0
15946,53.0,54938.0,0,2,0,62,0
15947,46093.0,80.0,0,3,0,1051,0
15948,53.0,48146.0,0,2,0,66,0
15949,53.0,40741.0,0,2,0,68,0
15950,53.0,35658.0,0,2,0,76,0
15951,54172.0,53.0,0,2,0,106,88
15952,36273.0,53.0,0,1,0,50,0
15953,53.0,40216.0,0,1,0,34,0
15954,53.0,54864.0,0,2,0,74,0
15955,36843.0,53.0,0,2,0,128,0
15956,52935.0,53.0,0,1,0,58,0
15957,48146.0,53.0,0,2,0,110,0
15958,53.0,53626.0,0,1,0,37,0
15959,53.0,52734.0,0,1,0,53,0
15960,40741.0,53.0,0,2,0,112,0
15961,35658.0,53.0,0,2,0,92,0
15962,54938.0,53.0,0,2,0,78,0
15963,53.0,45769.0,0,2,0,64,0
15964,80.0,45079.0,0,7,0,455,0
15965,45079.0,80.0,0,5,0,1183,0
15966,80.0,45080.0,0,6,0,452,0
15967,45080.0,80.0,0,4,0,1098,0
15968,80.0,45479.0,0,8,0,815,0
15969,45479.0,80.0,0,8,0,4226,0
15970,40216.0,53.0,0,1,0,50,0
15971,54864.0,53.0,0,2,0,118,0
15972,80.0,43687.0,0,8,0,2339,0
15973,43687.0,80.0,0,8,0,2694,0
15974,443.0,48421.0,0,10,0,1188,860
15975,48421.0,443.0,0,12,0,11416,91
15976,53626.0,53.0,0,1,0,53,0
15977,52734.0,53.0,0,1,0,69,0
15978,45769.0,53.0,0,2,0,108,92
15979,443.0,55571.0,0,68,0,3606,12383
15980,55571.0,443.0,0,86,0,20652,8653
15981,53.0,46376.0,0,2,0,166,0
15982,53.0,43851.0,0,2,0,84,0
15983,80.0,45118.0,0,7,0,452,0
15984,45118.0,80.0,0,5,0,1542,81
15985,80.0,45119.0,0,6,0,453,0
15986,45119.0,80.0,0,6,0,1592,0
15987,443.0,38745.0,0,73,0,23218,27175
15988,38745.0,443.0,0,111,0,7255,4205
15989,80.0,45117.0,0,17,0,444,0
15990,45117.0,80.0,0,17,0,14866,118
15991,80.0,45120.0,0,6,0,449,0
15992,45120.0,80.0,0,4,0,554,0
15993,80.0,45121.0,0,6,0,450,0
15994,45121.0,80.0,0,4,0,554,0
15995,80.0,45122.0,0,7,0,451,0
15996,45122.0,80.0,0,5,0,1123,0
15997,80.0,45123.0,0,6,0,453,0
15998,45123.0,80.0,0,4,0,1108,0
15999,80.0,45124.0,0,7,0,452,0
16000,45124.0,80.0,0,5,0,1176,12
16001,53.0,54038.0,0,2,0,60,0
16002,46376.0,53.0,0,2,0,182,0
16003,80.0,45125.0,0,6,0,456,0
16004,45125.0,80.0,0,4,0,1204,0
16005,80.0,45126.0,0,6,0,452,0
16006,45126.0,80.0,0,4,0,619,0
16007,80.0,45139.0,0,6,0,455,0
16008,45139.0,80.0,0,4,0,1206,0
16009,80.0,45140.0,0,6,0,454,0
16010,45140.0,80.0,0,4,0,1182,0
16011,53.0,42791.0,0,2,0,70,0
16012,43851.0,53.0,0,2,0,128,0
16013,53.0,49400.0,0,1,0,38,0
16014,53.0,50161.0,0,2,0,58,0
16015,80.0,51239.0,0,12,0,582,0
16016,51239.0,80.0,0,11,0,8738,58
16017,80.0,43818.0,0,4,0,981,0
16018,43818.0,80.0,0,3,0,373,0
16019,80.0,49814.0,0,12,0,3864,0
16020,49814.0,80.0,0,11,0,8924,0
16021,53.0,35625.0,0,2,0,70,0
16022,53.0,48556.0,0,1,0,35,0
16023,35253.0,443.0,0,2,0,41,0
16024,42791.0,53.0,0,2,0,86,0
16025,80.0,51241.0,0,15,0,614,0
16026,51241.0,80.0,0,14,0,12267,82
16027,53.0,51092.0,0,2,0,66,0
16028,53.0,46079.0,0,2,0,78,0
16029,53.0,49639.0,0,2,0,66,0
16030,80.0,42036.0,0,32,0,712,1233
16031,42036.0,80.0,0,42,0,42968,922
16032,80.0,42037.0,0,7,0,347,0
16033,80.0,42039.0,0,6,0,347,0
16034,42039.0,80.0,0,5,0,902,0
16035,80.0,42040.0,0,21,0,2730,11306
16036,42040.0,80.0,0,21,0,9309,11020
16037,80.0,47452.0,0,6,0,480,0
16038,47452.0,80.0,0,6,0,366,0
16039,443.0,35253.0,0,2,0,41,0
16040,49400.0,53.0,0,1,0,54,0
16041,50161.0,53.0,0,2,0,74,0
16042,53.0,56486.0,0,2,0,62,0
16043,53.0,44904.0,0,2,0,82,0
16044,35625.0,53.0,0,2,0,86,0
16045,53.0,47834.0,0,2,0,70,0
16046,48556.0,53.0,0,1,0,51,0
16047,53.0,47521.0,0,2,0,68,0
16048,443.0,53014.0,0,72,0,9308,17860
16049,53014.0,443.0,0,111,0,42019,9082
16050,54038.0,53.0,0,2,0,76,0
16051,53.0,43625.0,0,2,0,66,0
16052,80.0,49853.0,0,6,0,438,0
16053,49853.0,80.0,0,5,0,1046,0
16054,80.0,34804.0,0,5,0,352,0
16055,34804.0,80.0,0,4,0,511,0
16056,51092.0,53.0,0,2,0,82,0
16057,53.0,34837.0,0,2,0,62,0
16058,46079.0,53.0,0,2,0,94,51
16059,53.0,37507.0,0,2,0,62,0
16060,443.0,35942.0,0,10,0,1805,2330
16061,35942.0,443.0,0,9,0,1017,702
16062,44904.0,53.0,0,2,0,98,100
16063,53.0,46217.0,0,2,0,64,0
16064,47521.0,53.0,0,2,0,84,13
16065,49639.0,53.0,0,2,0,82,0
16066,47834.0,53.0,0,2,0,86,0
16067,56486.0,53.0,0,2,0,78,38
16068,53.0,47586.0,0,2,0,68,0
16069,53.0,60766.0,0,2,0,72,0
16070,53.0,59621.0,0,2,0,84,0
16071,53.0,38150.0,0,2,0,74,0
16072,80.0,53381.0,0,19,0,986,1418
16073,53381.0,80.0,0,18,0,14670,1912
16074,80.0,54668.0,0,7,0,922,3841
16075,54668.0,80.0,0,6,0,1044,3218
16076,80.0,50123.0,0,14,0,752,2016
16077,50123.0,80.0,0,14,0,7886,778
16078,60766.0,53.0,0,2,0,88,30
16079,59621.0,53.0,0,2,0,100,0
16080,53.0,39782.0,0,2,0,90,0
16081,53.0,39581.0,0,2,0,66,0
16082,35601.0,443.0,0,2,0,41,0
16083,34837.0,53.0,0,2,0,78,0
16084,37507.0,53.0,0,2,0,78,0
16085,53.0,33760.0,0,2,0,60,0
16086,443.0,35601.0,0,2,0,41,0
16087,38150.0,53.0,0,2,0,118,10
16088,50505.0,80.0,0,19,0,9581,2530
16089,80.0,50506.0,0,14,0,1182,2683
16090,80.0,42052.0,0,16,0,1573,7194
16091,443.0,55527.0,0,13,0,710,5688
16092,55527.0,443.0,0,11,0,4894,607
16093,443.0,55531.0,0,13,0,710,5410
16094,55531.0,443.0,0,11,0,4894,711
16095,47586.0,53.0,0,2,0,84,0
16096,43625.0,53.0,0,2,0,82,0
16097,39782.0,53.0,0,2,0,134,0
16098,39581.0,53.0,0,2,0,110,0
16099,53.0,41546.0,0,2,0,56,0
16100,46217.0,53.0,0,2,0,80,0
16101,53.0,44853.0,0,1,0,39,0
16102,443.0,48563.0,0,10,0,425,1211
16103,48563.0,443.0,0,8,0,3752,0
16104,33760.0,53.0,0,2,0,76,1
16105,443.0,50119.0,0,16,0,2431,2303
16106,50119.0,443.0,0,16,0,6741,1412
16107,41384.0,80.0,0,3,0,719,0
16108,59743.0,80.0,0,3,0,734,0
16109,80.0,35020.0,0,4,0,417,0
16110,35020.0,80.0,0,3,0,423,0
16111,44853.0,53.0,0,1,0,55,0
16112,80.0,45145.0,0,6,0,453,0
16113,45145.0,80.0,0,4,0,614,0
16114,80.0,39584.0,0,5,0,899,0
16115,39584.0,80.0,0,5,0,454,0
16116,80.0,45146.0,0,5,0,503,0
16117,45146.0,80.0,0,5,0,637,0
16118,53.0,55095.0,0,2,0,84,0
16119,53.0,54282.0,0,2,0,72,0
16120,53.0,33025.0,0,2,0,70,0
16121,41546.0,53.0,0,2,0,72,26
16122,80.0,57811.0,0,6,0,996,0
16123,57811.0,80.0,0,5,0,248,0
16124,55095.0,53.0,0,2,0,100,0
16125,80.0,45308.0,0,11,0,3281,1802
16126,443.0,48560.0,0,36,0,953,2176
16127,48560.0,443.0,0,57,0,57336,885
16128,49038.0,80.0,0,3,0,573,0
16129,54282.0,53.0,0,2,0,88,98
16130,53.0,44823.0,0,2,0,76,0
16131,33025.0,53.0,0,2,0,114,0
16132,44823.0,53.0,0,2,0,92,0
16133,80.0,45171.0,0,6,0,453,0
16134,45171.0,80.0,0,4,0,1107,0
16135,80.0,45174.0,0,6,0,497,0
16136,45174.0,80.0,0,4,0,494,0
16137,80.0,45175.0,0,6,0,500,0
16138,45175.0,80.0,0,4,0,419,0
16139,80.0,56698.0,0,5,0,2901,0
16140,56698.0,80.0,0,4,0,470,0
16141,48883.0,80.0,0,3,0,305,0
16142,80.0,45170.0,0,7,0,454,0
16143,45170.0,80.0,0,5,0,1212,45
16144,80.0,45172.0,0,8,0,518,0
16145,45172.0,80.0,0,6,0,1703,26
16146,80.0,45173.0,0,6,0,513,0
16147,45173.0,80.0,0,5,0,496,0
16148,53.0,58699.0,0,2,0,68,0
16149,80.0,48936.0,0,5,0,407,0
16150,48936.0,80.0,0,5,0,421,0
16151,80.0,48937.0,0,5,0,394,0
16152,48937.0,80.0,0,5,0,480,0
16153,53.0,45297.0,0,2,0,68,0
16154,53.0,33323.0,0,2,0,80,0
16155,80.0,49828.0,0,5,0,391,0
16156,49828.0,80.0,0,5,0,455,0
16157,53.0,49225.0,0,2,0,76,0
16158,58699.0,53.0,0,2,0,112,0
16159,443.0,35379.0,0,2,0,41,0
16160,35379.0,443.0,0,2,0,41,0
16161,443.0,36528.0,0,13,0,2229,2345
16162,36528.0,443.0,0,12,0,4664,578
16163,80.0,45179.0,0,6,0,514,0
16164,45179.0,80.0,0,5,0,533,0
16165,80.0,45180.0,0,8,0,514,0
16166,45180.0,80.0,0,6,0,3001,0
16167,80.0,58871.0,0,6,0,544,0
16168,58871.0,80.0,0,5,0,136,0
16169,443.0,35586.0,0,2,0,517,569
16170,35586.0,443.0,0,3,0,1035,0
16171,33323.0,53.0,0,2,0,96,0
16172,49225.0,53.0,0,2,0,120,0
16173,53.0,38773.0,0,2,0,88,0
16174,53.0,59403.0,0,2,0,80,0
16175,80.0,46048.0,0,6,0,351,0
16176,46048.0,80.0,0,6,0,433,0
16177,53.0,56936.0,0,2,0,80,0
16178,80.0,37905.0,0,6,0,392,0
16179,37905.0,80.0,0,5,0,344,0
16180,80.0,46047.0,0,6,0,352,0
16181,46047.0,80.0,0,6,0,434,0
16182,443.0,38502.0,0,12,0,1068,2492
16183,38502.0,443.0,0,11,0,3614,1172
16184,80.0,45190.0,0,7,0,515,0
16185,45190.0,80.0,0,5,0,2735,0
16186,45297.0,53.0,0,2,0,112,0
16187,56936.0,53.0,0,2,0,96,188
16188,38773.0,53.0,0,2,0,104,0
16189,59403.0,53.0,0,2,0,96,0
16190,49012.0,80.0,0,7,0,3357,82
16191,53.0,53407.0,0,2,0,58,0
16192,53.0,55784.0,0,2,0,82,0
16193,53.0,41636.0,0,1,0,41,0
16194,80.0,46616.0,0,14,0,4621,13893
16195,80.0,46617.0,0,6,0,883,0
16196,46616.0,80.0,0,13,0,3867,13283
16197,46617.0,80.0,0,5,0,406,0
16198,443.0,50279.0,0,75,0,3010,4970
16199,50279.0,443.0,0,96,0,29293,1905
16200,53407.0,53.0,0,2,0,74,0
16201,41636.0,53.0,0,1,0,57,0
16202,55784.0,53.0,0,2,0,98,0
16203,80.0,52582.0,0,21,0,1091,0
16204,52582.0,80.0,0,20,0,17827,123
16205,443.0,33846.0,0,21,0,969,822
16206,33846.0,443.0,0,39,0,41222,594
16207,53.0,47784.0,0,2,0,56,0
16208,53.0,51837.0,0,2,0,82,0
16209,53.0,56281.0,0,2,0,62,0
16210,53.0,47570.0,0,2,0,62,0
16211,53.0,56433.0,0,2,0,62,0
16212,53.0,49405.0,0,2,0,60,0
16213,53.0,59708.0,0,2,0,72,0
16214,443.0,55816.0,0,10,0,985,1447
16215,55816.0,443.0,0,10,0,3589,1397
16216,80.0,56258.0,0,11,0,907,0
16217,56258.0,80.0,0,11,0,8473,104
16218,80.0,55439.0,0,6,0,442,0
16219,55439.0,80.0,0,6,0,2335,0
16220,53.0,48810.0,0,2,0,86,0
16221,47570.0,53.0,0,2,0,78,0
16222,56281.0,53.0,0,2,0,78,0
16223,443.0,57176.0,0,8,0,599,5573
16224,57176.0,443.0,0,6,0,141,0
16225,49452.0,80.0,0,11,0,3152,3921
16226,51837.0,53.0,0,2,0,98,0
16227,49405.0,53.0,0,2,0,76,0
16228,47784.0,53.0,0,2,0,72,0
16229,48810.0,53.0,0,2,0,102,20
16230,80.0,44825.0,0,47,0,1491,6038
16231,44825.0,80.0,0,63,0,1514,5287
16232,80.0,46628.0,0,6,0,880,0
16233,443.0,50002.0,0,14,0,1054,22191
16234,80.0,46061.0,0,16,0,1154,1305
16235,46061.0,80.0,0,17,0,12831,594
16236,80.0,54735.0,0,5,0,488,0
16237,54735.0,80.0,0,5,0,968,0
16238,80.0,48054.0,0,11,0,323,0
16239,48054.0,80.0,0,11,0,8773,11
16240,443.0,37084.0,0,27,0,2915,7209
16241,37084.0,443.0,0,26,0,13645,6083
16242,443.0,42486.0,0,13,0,1925,3386
16243,42486.0,443.0,0,13,0,4766,2371
16244,443.0,46466.0,0,8,0,1730,1029
16245,46466.0,443.0,0,7,0,827,407
16246,56433.0,53.0,0,2,0,78,77
16247,80.0,34717.0,0,5,0,654,0
16248,34717.0,80.0,0,5,0,1053,0
16249,80.0,34718.0,0,5,0,472,0
16250,34718.0,80.0,0,5,0,1053,0
16251,80.0,56091.0,0,5,0,421,0
16252,56091.0,80.0,0,5,0,593,0
16253,53.0,47101.0,0,1,0,38,0
16254,53.0,58855.0,0,2,0,86,0
16255,59708.0,53.0,0,2,0,88,0
16256,47101.0,53.0,0,1,0,54,0
16257,53.0,44004.0,0,1,0,30,0
16258,58855.0,53.0,0,2,0,102,0
16259,44004.0,53.0,0,1,0,46,0
16260,53.0,41497.0,0,1,0,31,0
16261,80.0,42090.0,0,10,0,1171,3727
16262,42090.0,80.0,0,10,0,2444,3004
16263,80.0,42091.0,0,12,0,1167,3757
16264,80.0,42092.0,0,9,0,1151,3812
16265,80.0,51237.0,0,17,0,582,0
16266,51237.0,80.0,0,16,0,14413,33
16267,80.0,54736.0,0,35,0,1382,0
16268,54736.0,80.0,0,55,0,58193,489
16269,80.0,34716.0,0,6,0,446,0
16270,34716.0,80.0,0,6,0,1053,12
16271,53.0,47830.0,0,1,0,43,0
16272,80.0,44610.0,0,13,0,2531,0
16273,44610.0,80.0,0,12,0,8229,91
16274,443.0,36891.0,0,97,0,21995,19935
16275,36891.0,443.0,0,126,0,29347,8689
16276,80.0,41592.0,0,8,0,804,1102
16277,41592.0,80.0,0,6,0,809,1081
16278,443.0,41072.0,0,2,0,41,0
16279,41072.0,443.0,0,2,0,41,0
16280,53.0,48344.0,0,1,0,30,0
16281,80.0,35116.0,0,38,0,853,7611
16282,35116.0,80.0,0,64,0,1297,451
16283,80.0,45249.0,0,8,0,1274,13719
16284,45249.0,80.0,0,7,0,562,11114
16285,80.0,45250.0,0,46,0,2132,13261
16286,45250.0,80.0,0,46,0,46361,10462
16287,80.0,54396.0,0,29,0,5544,11773
16288,54396.0,80.0,0,29,0,22153,8751
16289,40068.0,80.0,0,5,0,1206,776
16290,53473.0,80.0,0,5,0,1248,789
16291,80.0,56092.0,0,5,0,421,0
16292,56092.0,80.0,0,5,0,591,0
16293,44936.0,80.0,0,3,0,864,0
16294,41497.0,53.0,0,1,0,47,0
16295,47830.0,53.0,0,1,0,59,0
16296,48344.0,53.0,0,1,0,46,0
16297,53.0,43183.0,0,2,0,64,0
16298,43183.0,53.0,0,2,0,80,0
16299,80.0,49852.0,0,6,0,367,0
16300,80.0,45257.0,0,6,0,598,0
16301,443.0,48767.0,0,37,0,11563,24262
16302,48767.0,443.0,0,45,0,8860,20944
16303,80.0,52848.0,0,10,0,3485,5844
16304,52848.0,80.0,0,9,0,2198,3416
16305,80.0,52849.0,0,11,0,3488,5843
16306,52849.0,80.0,0,10,0,2202,3320
16307,443.0,42404.0,0,11,0,752,5893
16308,42404.0,443.0,0,9,0,3250,627
16309,80.0,41801.0,0,6,0,417,0
16310,41801.0,80.0,0,4,0,628,0
16311,80.0,45230.0,0,6,0,435,0
16312,45230.0,80.0,0,4,0,1424,0
16313,80.0,56102.0,0,5,0,520,0
16314,56102.0,80.0,0,5,0,221,0
16315,80.0,34731.0,0,7,0,1442,0
16316,34731.0,80.0,0,5,0,552,21
16317,80.0,34732.0,0,6,0,547,0
16318,34732.0,80.0,0,4,0,1053,0
16319,53.0,35578.0,0,2,0,80,0
16320,80.0,57578.0,0,6,0,846,0
16321,57578.0,80.0,0,5,0,569,0
16322,443.0,42533.0,0,8,0,2208,1199
16323,42533.0,443.0,0,9,0,470,580
16324,80.0,56107.0,0,5,0,510,0
16325,56107.0,80.0,0,5,0,216,0
16326,443.0,54805.0,0,2,0,41,0
16327,54805.0,443.0,0,2,0,41,0
16328,35578.0,53.0,0,2,0,96,54
16329,53.0,59735.0,0,2,0,60,0
16330,53.0,56109.0,0,2,0,60,0
16331,443.0,48431.0,0,91,0,19126,21469
16332,48431.0,443.0,0,34,0,14927,12169
16333,59735.0,53.0,0,2,0,104,0
16334,56109.0,53.0,0,2,0,104,0
16335,57391.0,80.0,0,5,0,1121,20
16336,33569.0,80.0,0,6,0,2196,83
16337,80.0,42187.0,0,7,0,1012,2029
16338,42187.0,80.0,0,6,0,988,1436
16339,80.0,57735.0,0,11,0,4083,2581
16340,57735.0,80.0,0,11,0,3337,1914
16341,80.0,57736.0,0,12,0,4068,2541
16342,57736.0,80.0,0,12,0,3377,2067
16343,39758.0,80.0,0,4,0,448,0
16344,54526.0,80.0,0,4,0,303,0
16345,443.0,54392.0,0,2,0,41,0
16346,54392.0,443.0,0,2,0,41,0
16347,443.0,46108.0,0,2,0,41,0
16348,46108.0,443.0,0,2,0,41,0
16349,80.0,38932.0,0,6,0,869,0
16350,38932.0,80.0,0,6,0,676,0
16351,53.0,56226.0,0,2,0,82,0
16352,80.0,57344.0,0,6,0,444,0
16353,57344.0,80.0,0,5,0,746,0
16354,56226.0,53.0,0,2,0,98,0
16355,443.0,33874.0,0,13,0,1494,1636
16356,80.0,36363.0,0,6,0,467,0
16357,80.0,49012.0,0,9,0,722,0
16358,443.0,42709.0,0,12,0,1165,3159
16359,42709.0,443.0,0,12,0,4491,7767
16360,443.0,42535.0,0,8,0,635,5522
16361,42535.0,443.0,0,6,0,159,0
16362,443.0,49773.0,0,2,0,41,0
16363,49773.0,443.0,0,2,0,41,0
16364,53.0,43791.0,0,2,0,60,0
16365,36790.0,80.0,0,4,0,1141,0
16366,47021.0,80.0,0,4,0,763,0
16367,43791.0,53.0,0,2,0,76,0
16368,53.0,57706.0,0,2,0,180,0
16369,53.0,38517.0,0,2,0,180,0
16370,80.0,37101.0,0,13,0,679,0
16371,37101.0,80.0,0,13,0,10072,0
16372,443.0,41797.0,0,11,0,1287,11795
16373,41797.0,443.0,0,12,0,4185,1545
16374,57706.0,53.0,0,2,0,196,0
16375,38517.0,53.0,0,2,0,224,0
16376,443.0,55486.0,0,17,0,4919,3316
16377,55486.0,443.0,0,16,0,7248,2780
16378,80.0,60260.0,0,6,0,424,0
16379,60260.0,80.0,0,4,0,628,0
16380,53.0,44131.0,0,2,0,68,0
16381,80.0,37777.0,0,10,0,938,7138
16382,37777.0,80.0,0,9,0,4199,6598
16383,443.0,53430.0,0,2,0,583,656
16384,53430.0,443.0,0,3,0,173,0
16385,44131.0,53.0,0,2,0,84,0
16386,443.0,57827.0,0,39,0,1721,9775
16387,57827.0,443.0,0,38,0,35901,9109
16388,80.0,53022.0,0,16,0,1366,2282
16389,53022.0,80.0,0,16,0,12588,1581
16390,80.0,37330.0,0,7,0,951,1692
16391,37330.0,80.0,0,7,0,590,542
16392,80.0,42147.0,0,6,0,1208,0
